,Time (s),FI (a.u.)
0,1.1948,0.1056118936894831
1,2.3896,0.0
2,3.5844000000000005,0.04842705517671228
3,4.7792,0.022225744944287282
4,5.974,0.03405162090526993
5,7.168800000000001,0.024530424127324715
6,8.3636,0.09601866933357206
7,9.5584,0.061506106898755554
8,10.753200000000001,0.06674925427737226
9,11.948,0.046208805834064864
10,13.142800000000001,0.04123934210718584
11,14.337600000000002,0.0882115695149939
12,15.5324,0.051595992103301284
13,16.7272,0.10134823842018931
14,17.922,0.07647211526201178
15,19.1168,0.10356649589522622
16,20.311600000000002,0.11592532876540355
17,21.506400000000003,0.12716063876749475
18,22.7012,0.05598928400132358
19,23.896,0.1235163702472527
20,25.0908,0.12737669710422378
21,26.285600000000002,0.066000230900125
22,27.480400000000003,0.12946530981867568
23,28.675200000000004,0.13717158566629614
24,29.87,0.24539065891425346
25,31.0648,0.18041311471347216
26,32.2596,0.10589997147178846
27,33.4544,0.14408561508408493
28,34.6492,0.1239772914460921
29,35.844,0.14299089674138016
30,37.0388,0.12318506128050635
31,38.2336,0.12355956890320172
32,39.4284,0.14270281895907477
33,40.623200000000004,0.12584984582381498
34,41.818000000000005,0.14080146005597058
35,43.012800000000006,0.0975455206139809
36,44.207600000000006,0.13740205439783887
37,45.4024,0.15946934598969859
38,46.5972,0.20448260544363975
39,47.792,0.1651302077788162
40,48.9868,0.20948086556351062
41,50.1816,0.14489225564448435
42,51.376400000000004,0.1667722934249964
43,52.571200000000005,0.10735480330662095
44,53.766000000000005,0.1573807332752467
45,54.960800000000006,0.21171353343336122
46,56.15560000000001,0.2224014923967559
47,57.35040000000001,0.21711512196555474
48,58.5452,0.14823403598760737
49,59.74,0.21959265269751568
50,60.9348,0.15846105748738382
51,62.1296,0.14273162348445612
52,63.324400000000004,0.17542924872416896
53,64.5192,0.17279326870624168
54,65.714,0.26240204880698764
55,66.9088,0.22703965528821216
56,68.1036,0.18369728600583252
57,69.2984,0.17897269327345336
58,70.4932,0.24827150179429108
59,71.688,0.300198790666021
60,72.8828,0.20466985925498743
61,74.0776,0.19903780199125115
62,75.2724,0.31370995092966586
63,76.4672,0.34006971858044666
64,77.662,0.1798369428846154
65,78.8568,0.22228624176620565
66,80.05160000000001,0.18169508686752467
67,81.24640000000001,0.2622435995210213
68,82.44120000000001,0.26057270934945975
69,83.63600000000001,0.23157697794499765
70,84.83080000000001,0.2022211330484078
71,86.02560000000001,0.23190828691174403
72,87.22040000000001,0.30290677386527864
73,88.41520000000001,0.26925846917401375
74,89.61,0.24922216498159722
75,90.8048,0.27115982807711797
76,91.9996,0.2597084760030766
77,93.1944,0.40085562695751054
78,94.3892,0.29456673340228473
79,95.584,0.26976260529251517
80,96.7788,0.23594147344949506
81,97.9736,0.37825534592796417
82,99.1684,0.47250232144972426
83,100.3632,0.34270568233412796
84,101.558,0.35373932812952485
85,102.75280000000001,0.312226330833698
86,103.94760000000001,0.32347603496635685
87,105.14240000000001,0.37963815831775327
88,106.33720000000001,0.24354690906191193
89,107.53200000000001,0.30843799089327834
90,108.72680000000001,0.33363103702055696
91,109.92160000000001,0.37523046415730676
92,111.11640000000001,0.25230468833204217
93,112.31120000000001,0.36485940376637765
94,113.50600000000001,0.34228797605548356
95,114.70080000000002,0.2851751569882891
96,115.8956,0.4564271843494825
97,117.0904,0.38191402484355286
98,118.2852,0.2927805926007059
99,119.48,0.42465141777169446
100,120.6748,0.4315078381387205
101,121.8696,0.3880502507548155
102,123.0644,0.4526100561484604
103,124.2592,0.3916080894346676
104,125.45400000000001,0.4413747298815903
105,126.64880000000001,0.43084525273371976
106,127.84360000000001,0.5558884783278425
107,129.0384,0.4189041424064328
108,130.2332,0.5651216054558718
109,131.428,0.5090746676769758
110,132.6228,0.5009506530216861
111,133.8176,0.46838270507158314
112,135.0124,0.5621543002064192
113,136.2072,0.64335098786957
114,137.40200000000002,0.6719002247347854
115,138.5968,0.6241933599479083
116,139.79160000000002,0.729617987627193
117,140.9864,0.6252592737652316
118,142.18120000000002,0.5993748865013748
119,143.376,0.5846681513955755
120,144.57080000000002,0.6291051902268562
121,145.7656,0.5055888484427001
122,146.96040000000002,0.46131022636782804
123,148.1552,0.5277713581355522
124,149.35000000000002,0.6077005165690221
125,150.5448,0.5665476165010769
126,151.73960000000002,0.7073346376991372
127,152.9344,0.6261667708256138
128,154.1292,0.6803123171723806
129,155.324,0.6640067113405962
130,156.5188,0.7860970420795469
131,157.7136,0.8138539999859057
132,158.9084,0.963225973302341
133,160.10320000000002,0.7300789250902784
134,161.298,0.7363303691035993
135,162.49280000000002,0.6771865951659866
136,163.6876,0.677301813266979
137,164.88240000000002,0.6197136463418854
138,166.0772,0.7633239338982455
139,167.27200000000002,0.7684518225139225
140,168.4668,0.6434518281053067
141,169.66160000000002,0.7219261547034111
142,170.8564,0.6692354401914767
143,172.05120000000002,0.7867163962995738
144,173.246,0.8497926141268088
145,174.44080000000002,0.73990265070729
146,175.6356,0.6311506205501379
147,176.83040000000003,0.6185036936334093
148,178.0252,0.6751843634981208
149,179.22,0.7317498152618399
150,180.4148,0.7838643742096965
151,181.6096,0.7311160181179746
152,182.80440000000002,0.6841870544241654
153,183.9992,0.6175097992616622
154,185.19400000000002,0.7974908176323835
155,186.3888,0.6858291238055666
156,187.58360000000002,0.8261120088851254
157,188.7784,0.8275956615095852
158,189.97320000000002,1.0
159,191.168,0.808668469790441
160,192.36280000000002,0.8079914739906268
161,193.5576,0.7412421993825473
162,194.75240000000002,0.8550213429782223
163,195.9472,0.6267861250456406
164,197.14200000000002,0.6696963776545621
165,198.3368,0.7863274782820647
166,199.53160000000003,0.8461194922879145
167,200.7264,0.795301348417949
168,201.92120000000003,0.7129954832234758
169,203.116,0.7810123521192861
170,204.3108,0.6597862547267184
171,205.50560000000002,0.6030767640718466
172,206.7004,0.33505704806576214
173,207.89520000000002,0.2643034077100918
174,209.09,0.1368546870943635
175,210.28480000000002,0.12739110749903745
176,211.4796,0.08930628785769869
177,212.67440000000002,0.11058134928397265
178,213.8692,0.07480122509045026
179,215.06400000000002,0.057544939806580785
180,216.2588,0.1405565809296142
